react_id	react_flux	Complex_id	Rid	met_id	met_name	met_Scoef	met_comp	react_id	react_name	react_rev	lowbnd	uppbnd	ec
rxn03431	NA	R05062 2-propyn-1-ol:cytochrome-c oxidoreductase	rxn03431	"cpd00986[c0],cpd03562[c0],cpd00097[c0],cpd03563[c0]"	"PQQH2[c0],2-Propyn-1-al[c0],Pyrroloquinoline-quinone[c0],NA 1986[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn03431	R05062	TRUE	-1000	0	1.1.2.8
rxn03517	NA	R05062 2-propyn-1-ol:cytochrome-c oxidoreductase	rxn03517	"cpd00097[c0],cpd00363[c0],cpd00071[c0],cpd00986[c0]"	"Pyrroloquinoline-quinone[c0],Ethanol[c0],Acetaldehyde[c0],PQQH2[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn03517	ethanol:cytochrome c oxidoreductase	TRUE	-1000	1000	1.1.2.8
rxn03597	NA	R05062 2-propyn-1-ol:cytochrome-c oxidoreductase	rxn03597	"cpd00097[c0],cpd04133[c0],cpd00986[c0],cpd04134[c0]"	"Pyrroloquinoline-quinone[c0],2-Chloroethanol[c0],PQQH2[c0],2-Chloroethanal[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn03597	2-chloroethanol:cytochrome c oxidoreductase	TRUE	-1000	1000	1.1.2.8
rxn21643	NA	R05062 2-propyn-1-ol:cytochrome-c oxidoreductase	rxn21643	"cpd26786[c0],cpd27914[c0],cpd22319[c0],cpd26787[c0]"	"Cytochromes-C550-Ox[c0],Primary-Alcohols[c0],Aldehydes[c0],Cytochromes-C550-Red[c0]"	"-2,-1,1,2"	"1,1,1,1"	rxn21643	type I quinoprotein alcohol dehydrogenase	TRUE	-1000	1000	1.1.2.8
rxn17267	NA	R07174 hydrazine:ferricytochrome c oxidoreductase	rxn17267	"cpd03177[c0],cpd00109[c0],cpd00528[c0],cpd00110[c0],cpd00067[e0]"	"Hydrazine[c0],Cytochrome c3+[c0],N2[c0],Cytochrome c2+[c0],H+[e0]"	"-1,-4,1,4,4"	"1,1,1,1,2"	rxn17267	HAO (ambiguous	FALSE	0	1000	1.7.2.8
rxn90032	NA	R07174 hydrazine:ferricytochrome c oxidoreductase	rxn90032	"cpd03177[c0],cpd11796[c0],cpd00528[c0],cpd11798[c0],cpd00067[e0]"	"Hydrazine[c0],Ferricytochrome c2[c0],N2[c0],Ferrocytochrome c2[c0],H+[e0]"	"-1,-4,1,4,4"	"1,1,1,1,2"	rxn90032	Hydrazine dehydrogenase	FALSE	0	1000	1.7.2.8
rxn16315	NA	R09473 nicotinate:cytochrome 6-oxidoreductase (hydroxylating)	rxn16315	"cpd00001[c0],cpd00218[c0],cpd00685[c0],cpd00067[c0],cpd00686[c0],cpd00752[c0]"	"H2O[c0],Niacin[c0],Ferricytochrome[c0],H+[c0],Ferrocytochrome[c0],6-Hydroxynicotinate[c0]"	"-1,-1,-2,2,2,1"	"1,1,1,1,1,1"	rxn16315	nicotinate:cytochrome 6-oxidoreductase (hydroxylating)	TRUE	-1000	1000	1.17.2.1
rxn20273	NA	R09473 nicotinate:cytochrome 6-oxidoreductase (hydroxylating)	rxn20273	"cpd00001[c0],cpd00218[c0],cpd27754[c0],cpd00752[c0],cpd28079[c0]"	"H2O[c0],Niacin[c0],Oxidized-cytochromes[c0],6-Hydroxynicotinate[c0],Reduced-cytochromes[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn20273	nicotinate:cytochrome 6-oxidoreductase (hydroxylating)	TRUE	-1000	0	1.17.2.1
rxn20274	NA	R09473 nicotinate:cytochrome 6-oxidoreductase (hydroxylating)	rxn20274	"cpd00001[c0],cpd00218[c0],cpd27754[c0],cpd00752[c0],cpd28079[c0]"	"H2O[c0],Niacin[c0],Oxidized-cytochromes[c0],6-Hydroxynicotinate[c0],Reduced-cytochromes[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn20274	nicotinate:cytochrome 6-oxidoreductase (hydroxylating)	TRUE	-1000	0	1.17.2.1
rxn16342	NA	R09500 dimethyl sulfide:ferricytochrome-c2 oxidoreductase	rxn16342	"cpd00001[c0],cpd00450[c0],cpd11796[c0],cpd00067[c0],cpd08021[c0],cpd11798[c0]"	"H2O[c0],Methyl sulfide[c0],Ferricytochrome c2[c0],H+[c0],DMSO[c0],Ferrocytochrome c2[c0]"	"-1,-1,-2,2,1,2"	"1,1,1,1,1,1"	rxn16342	dimethyl sulfide:ferricytochrome-c2 oxidoreductase	TRUE	-1000	1000	1.8.2.4
rxn25825	NA	R09500 dimethyl sulfide:ferricytochrome-c2 oxidoreductase	rxn25825	"cpd00001[c0],cpd00450[c0],cpd27755[c0],cpd08021[c0],cpd28080[c0]"	"H2O[c0],Methyl sulfide[c0],Oxidized-cytochromes-c2[c0],DMSO[c0],Reduced-cytochromes-c2[c0]"	"-1,-1,-2,1,2"	"1,1,1,1,1"	rxn25825	Ddh (gene name)	TRUE	-1000	1000	1.8.2.4
rxn21460	NA	R09799 hydrazine:ferricytochrome-c oxidoreductase	rxn21460	"cpd00418[c0],cpd00013[c0],cpd00110[c0],cpd00067[c0],cpd00001[c0],cpd03177[c0],cpd00109[c0]"	"NO[c0],NH4+[c0],Cytochrome c2+[c0],H+[c0],H2O[c0],Hydrazine[c0],Cytochrome c3+[c0]"	"-1,-1,-3,-2,1,1,3"	"1,1,1,1,1,1,1"	rxn21460	hydrazine hydrolase	FALSE	0	1000	1.7.2.7
rxn90031	NA	R09799 hydrazine:ferricytochrome-c oxidoreductase	rxn90031	"cpd00418[c0],cpd00013[c0],cpd11798[c0],cpd00067[c0],cpd00001[c0],cpd03177[c0],cpd11796[c0]"	"NO[c0],NH4+[c0],Ferrocytochrome c2[c0],H+[c0],H2O[c0],Hydrazine[c0],Ferricytochrome c2[c0]"	"-1,-1,-3,-2,1,1,3"	"1,1,1,1,1,1,1"	rxn90031	Hydrazine synthase	FALSE	0	1000	1.7.2.7
rxn40053	NA	R10164 hydroxylamine:ferricytochrome-c oxidoreductase	rxn40053	"cpd00001[c0],cpd00109[c0],cpd00165[c0],cpd00067[e0],cpd00075[c0],cpd00110[c0]"	"H2O[c0],Cytochrome c3+[c0],Hydroxylamine[c0],H+[e0],Nitrite[c0],Cytochrome c2+[c0]"	"-1,-4,-1,5,1,4"	"1,1,1,2,1,1"	rxn40053	hydroxylamine dehydrogenase	FALSE	0	1000	1.7.2.6
rxn25694	NA	"R11043 oleoyl-CoA,ferrocytochrome-b5:oxygen oxidoreductase (12,13 cis-dehydrogenating)"	rxn25694	"cpd00007[c0],cpd16638[c0],cpd26978[c0],cpd00001[c0],cpd01398[c0],cpd22290[c0]"	"O2[c0],cis-octadec-9-enoyl-coa[c0],Donor-H2[c0],H2O[c0],Linoleoyl-CoA[c0],Acceptor[c0]"	"-1,-1,-1,2,1,1"	"1,1,1,1,1,1"	rxn25694	delta12 fatty acid desaturase	TRUE	-1000	1000	1.14.19.6
rxn25758	NA	"R11043 oleoyl-CoA,ferrocytochrome-b5:oxygen oxidoreductase (12,13 cis-dehydrogenating)"	rxn25758	"cpd00007[c0],cpd26978[c0],cpd27717[c0],cpd00001[c0],cpd22290[c0],cpd27411[c0]"	"O2[c0],Donor-H2[c0],Oleoyl-groups[c0],H2O[c0],Acceptor[c0],Linoleoyl-groups[c0]"	"-1,-1,-1,2,1,1"	"1,1,1,1,1,1"	rxn25758	RXN-9669.c	TRUE	-1000	1000	1.14.19.6
rxn37696	NA	RXN-13556 O-methylandrocymbine cytochrome P450 oxidase	rxn37696	"cpd00005[c0],cpd00007[c0],cpd00067[c0],cpd00214[c0],cpd00001[c0],cpd00006[c0],cpd19486[c0]"	"NADPH[c0],O2[c0],H+[c0],Palmitate[c0],H2O[c0],NADP[c0],16-Hydroxypalmitate[c0]"	"-1,-1,-1,-1,1,1,1"	"1,1,1,1,1,1,1"	rxn37696	RXN-1061.r	FALSE	0	1000	1.14.13
rxn37801	NA	RXN-13556 O-methylandrocymbine cytochrome P450 oxidase	rxn37801	"cpd00005[c0],cpd00007[c0],cpd00067[c0],cpd01122[c0],cpd00001[c0],cpd00006[c0],cpd30764[c0]"	"NADPH[c0],O2[c0],H+[c0],Linoleate[c0],H2O[c0],NADP[c0],(+)-vernolate[c0]"	"-1,-1,-1,-1,1,1,1"	"1,1,1,1,1,1,1"	rxn37801	RXN-9703.c.araexp.NADP_NADPH	FALSE	0	1000	1.14.13
rxn37802	NA	RXN-13556 O-methylandrocymbine cytochrome P450 oxidase	rxn37802	"cpd00004[c0],cpd00007[c0],cpd00067[c0],cpd01122[c0],cpd00001[c0],cpd00003[c0],cpd30764[c0]"	"NADH[c0],O2[c0],H+[c0],Linoleate[c0],H2O[c0],NAD[c0],(+)-vernolate[c0]"	"-1,-1,-1,-1,1,1,1"	"1,1,1,1,1,1,1"	rxn37802	RXN-9703.c.araexp.NAD_NADH	FALSE	0	1000	1.14.13
rxn38345	NA	RXN-13556 O-methylandrocymbine cytochrome P450 oxidase	rxn38345	"cpd00005[c0],cpd00007[c0],cpd00067[c0],cpd14967[c0],cpd00001[c0],cpd00006[c0],cpd14537[c0]"	"NADPH[c0],O2[c0],H+[c0],3-epi-6-Deoxocathasterone[c0],H2O[c0],NADP[c0],6-Deoxotyphasterol[c0]"	"-1,-1,-1,-1,1,1,1"	"1,1,1,1,1,1,1"	rxn38345	RXN-11531.e	FALSE	0	1000	1.14.13
rxn16341	NA	RXN-8156 flavocytochrome c sulfide dehydrogenase;R09499 hydrogen-sulfide:flavocytochrome c oxidoreductase	rxn16341	"cpd00109[c0],cpd00239[c0],cpd00067[c0],cpd00074[c0],cpd00110[c0]"	"Cytochrome c3+[c0],H2S[c0],H+[c0],S[c0],Cytochrome c2+[c0]"	"-2,-1,1,1,2"	"1,1,1,1,1"	rxn16341	hydrogen-sulfide:flavocytochrome c oxidoreductase	FALSE	0	1000	1.8.2.3
rxn24656	NA	RXN-8156 flavocytochrome c sulfide dehydrogenase;R09499 hydrogen-sulfide:flavocytochrome c oxidoreductase	rxn24656	"cpd00239[c0],cpd26784[c0],cpd00067[c0],cpd26785[c0],cpd27013[c0]"	"H2S[c0],Cytochromes-C-Oxidized[c0],H+[c0],Cytochromes-C-Reduced[c0],Elemental-Sulfur[c0]"	"-1,-2,2,2,1"	"1,1,1,1,1"	rxn24656	sulfide-cytochrome-c reductase (flavocytochrome c)	TRUE	-1000	1000	1.8.2.3
rxn01279	NA	"rxn01279 Gluconate 2-dehydrogenase, membrane-bound, cytochrome c"	rxn01279	"cpd00015[c0],cpd00067[c0],cpd00222[c0],cpd00480[c0],cpd00982[c0]"	"FAD[c0],H+[c0],GLCN[c0],2-Dehydro-D-gluconate[c0],FADH2[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn01279	D-Gluconate:(acceptor) 2-oxidoreductase	FALSE	0	1000	1.1.99.3
rxn06034	NA	"rxn01279 Gluconate 2-dehydrogenase, membrane-bound, cytochrome c"	rxn06034	"cpd00222[c0],cpd11609[c0],cpd00480[c0],cpd11610[c0]"	"GLCN[c0],A[c0],2-Dehydro-D-gluconate[c0],AH2[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn06034	D-Gluconate:acceptor 2-oxidoreductase	TRUE	-1000	0	1.1.99.3
rxn19795	NA	"rxn01279 Gluconate 2-dehydrogenase, membrane-bound, cytochrome c"	rxn19795	"cpd00222[c0],cpd22290[c0],cpd00480[c0],cpd26978[c0]"	"GLCN[c0],Acceptor[c0],2-Dehydro-D-gluconate[c0],Donor-H2[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn19795	gluconate 2-dehydrogenase (acceptor)	TRUE	-1000	1000	1.1.99.3
rxn03978	NA	rxn03978 Cytochrome c552 precursor;R05712 ammonia:ferricytochrome-c oxidoreductase	rxn03978	"cpd00001[c0],cpd00013[c0],cpd00109[c0],cpd00067[c0],cpd00075[c0],cpd00110[c0]"	"H2O[c0],NH3[c0],Cytochrome c3+[c0],H+[c0],Nitrite[c0],Cytochrome c2+[c0]"	"-2,-1,-6,8,1,6"	"1,1,1,1,1,1"	rxn03978	ammonia:ferricytochrome-c oxidoreductase	TRUE	-1000	0	1.7.2.2
rxn13734	NA	rxn03978 Cytochrome c552 precursor;R05712 ammonia:ferricytochrome-c oxidoreductase	rxn13734	"cpd00067[c0],cpd00075[c0],cpd17026[e0],cpd00001[c0],cpd00013[c0],cpd17027[e0]"	"H+[c0],Nitrite[c0],methymenaquinol 7[e0],H2O[c0],NH3[c0],methylmenaquinone 7[e0]"	"-2,-1,-3,2,1,3"	"1,1,2,1,1,2"	rxn13734	Nitrite Reductase	FALSE	0	1000	1.7.2.2
rxn13735	NA	rxn03978 Cytochrome c552 precursor;R05712 ammonia:ferricytochrome-c oxidoreductase	rxn13735	"cpd00067[c0],cpd00075[c0],cpd11451[e0],cpd00001[c0],cpd00013[c0],cpd11606[e0]"	"H+[c0],Nitrite[c0],mql7[e0],H2O[c0],NH3[c0],Menaquinone 7[e0]"	"-2,-1,-3,2,1,3"	"1,1,2,1,1,2"	rxn13735	Nitrite Reductase	FALSE	0	1000	1.7.2.2
rxn17263	NA	rxn03978 Cytochrome c552 precursor;R05712 ammonia:ferricytochrome-c oxidoreductase	rxn17263	"cpd00001[c0],cpd00013[c0],cpd26784[c0],cpd00067[c0],cpd00075[c0],cpd26785[c0]"	"H2O[c0],NH3[c0],Cytochromes-C-Oxidized[c0],H+[c0],Nitrite[c0],Cytochromes-C-Reduced[c0]"	"-2,-1,-6,8,1,6"	"1,1,1,1,1,1"	rxn17263	"nitrite reductase (cytochrome, ammonia-forming)"	TRUE	-1000	0	1.7.2.2
rxn26137	NA	rxn03978 Cytochrome c552 precursor;R05712 ammonia:ferricytochrome-c oxidoreductase	rxn26137	"cpd00001[c0],cpd00013[c0],cpd26788[c0],cpd00067[c0],cpd00075[c0],cpd26789[c0]"	"H2O[c0],NH3[c0],Cytochromes-C552-Ox[c0],H+[c0],Nitrite[c0],Cytochromes-C552-Red[c0]"	"-2,-1,-6,7,1,6"	"1,1,1,1,1,1"	rxn26137	nitrite reductase complex	TRUE	-1000	0	1.7.2.2
rxn06525	NA	"rxn06526 Cytochrome c-type biogenesis protein DsbD, protein-disulfide reductase"	rxn06525	"cpd00003[c0],cpd12072[c0],cpd00004[c0],cpd00067[c0],cpd12139[c0]"	"NAD[c0],Protein dithiol[c0],NADH[c0],H+[c0],Protein disulfide[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn06525	protein-dithiol:NAD+ oxidoreductase	TRUE	-1000	1000	1.8.1.8
rxn06526	NA	"rxn06526 Cytochrome c-type biogenesis protein DsbD, protein-disulfide reductase"	rxn06526	"cpd00006[c0],cpd12072[c0],cpd00005[c0],cpd00067[c0],cpd12139[c0]"	"NADP[c0],Protein dithiol[c0],NADPH[c0],H+[c0],Protein disulfide[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn06526	protein-dithiol:NADP+ oxidoreductase	TRUE	-1000	1000	1.8.1.8
rxn17257	NA	"rxn06526 Cytochrome c-type biogenesis protein DsbD, protein-disulfide reductase"	rxn17257	"cpd27638[c0],cpd27931[c0],cpd00067[c0],cpd27640[c0],cpd27930[c0]"	"NAD-P-OR-NOP[c0],Protein-Dithiols[c0],H+[c0],NADH-P-OR-NOP[c0],Protein-Disulfides[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn17257	disulfide reductase	TRUE	-1000	1000	1.8.1.8
rxn28122	NA	"rxn09167 Pyruvate oxidase [ubiquinone, cytochrome]"	rxn28122	"cpd00001[c0],cpd00020[c0],cpd15560[c0],cpd00011[c0],cpd00029[c0],cpd29608[c0]"	"H2O[c0],Pyruvate[c0],Ubiquinone-8[c0],CO2[c0],Acetate[c0],ubiquinol(8)[c0]"	"-1,-1,-1,1,1,1"	"1,1,1,1,1,1"	rxn28122	Pyruvate dehydrogenase	FALSE	0	1000	1.2.2.2
rxn00616	NA	sn-glycerol 3-phosphate:ubiquinone oxidoreductase	rxn00616	"cpd00015[c0],cpd00067[c0],cpd00080[c0],cpd00095[c0],cpd00982[c0]"	"FAD[c0],H+[c0],Glycerol-3-phosphate[c0],Glycerone-phosphate[c0],FADH2[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn00616	sn-Glycerol-3-phosphate:(acceptor) 2-oxidoreductase	FALSE	0	1000	1.1.5.3
rxn08556	0	sn-glycerol 3-phosphate:ubiquinone oxidoreductase	rxn08556	"cpd00080[c0],cpd15560[c0],cpd00095[c0],cpd15561[c0]"	"Glycerol-3-phosphate[c0],Ubiquinone-8[c0],Glycerone-phosphate[c0],Ubiquinol-8[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn08556	sn-glycerol 3-phosphate:ubiquinone-8 oxidoreductase	FALSE	0	1000	1.1.5.3
rxn14017	0	sn-glycerol 3-phosphate:ubiquinone oxidoreductase	rxn14017	"cpd00080[c0],cpd11669[c0],cpd00095[c0],cpd11665[c0]"	"Glycerol-3-phosphate[c0],Q[c0],Glycerone-phosphate[c0],QH2[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn14017	sn-glycerol 3-phosphate:ubiquinone oxidoreductase	FALSE	0	1000	1.1.5.3
rxn14229	0	sn-glycerol 3-phosphate:ubiquinone oxidoreductase	rxn14229	"cpd00080[c0],cpd00364[c0],cpd00095[c0],cpd00415[c0]"	"Glycerol-3-phosphate[c0],Chinone[c0],Glycerone-phosphate[c0],Quinol[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn14229	sn-glycerol 3-phosphate:quinone oxidoreductase	FALSE	0	1000	1.1.5.3
rxn26180	NA	sn-glycerol 3-phosphate:ubiquinone oxidoreductase	rxn26180	"cpd00080[c0],cpd28301[c0],cpd00095[c0],cpd28300[c0]"	"Glycerol-3-phosphate[c0],Ubiquinones[c0],Glycerone-phosphate[c0],Ubiquinols[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn26180	sn-glycerol 3-phosphate:ubiquinone oxidoreductase	FALSE	0	1000	1.1.5.3
rxn26196	NA	sn-glycerol 3-phosphate:ubiquinone oxidoreductase	rxn26196	"cpd00080[c0],cpd27012[c0],cpd00095[c0],cpd27011[c0]"	"Glycerol-3-phosphate[c0],ETR-Quinones[c0],Glycerone-phosphate[c0],ETR-Quinols[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn26196	anaerobic glycerol-3-phosphate dehydrogenase	TRUE	-1000	1000	1.1.5.3
rxn28503	NA	sn-glycerol 3-phosphate:ubiquinone oxidoreductase	rxn28503	"cpd00080[c0],cpd28018[c0],cpd00095[c0],cpd28074[c0]"	"Glycerol-3-phosphate[c0],Quinones[c0],Glycerone-phosphate[c0],Reduced-Quinones[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn28503	Glycerol-3-phosphate dehydrogenase	TRUE	-1000	1000	1.1.5.3
rxn28691	NA	sn-glycerol 3-phosphate:ubiquinone oxidoreductase	rxn28691	"cpd00080[c0],cpd28301[c0],cpd00095[c0],cpd28300[c0]"	"Glycerol-3-phosphate[c0],Ubiquinones[c0],Glycerone-phosphate[c0],Ubiquinols[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn28691	sn-glycerol 3-phosphate:ubiquinone oxidoreductase	FALSE	0	1000	1.1.5.3
rxn37440	NA	sn-glycerol 3-phosphate:ubiquinone oxidoreductase	rxn37440	"cpd00080[c0],cpd01351[c0],cpd00095[c0],cpd25914[c0]"	"Glycerol-3-phosphate[c0],Ubiquinone-9[c0],Glycerone-phosphate[c0],ubiquinol(9)[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn37440	sn-glycerol 3-phosphate:ubiquinone oxidoreductase	FALSE	0	1000	1.1.5.3
rxn37441	NA	sn-glycerol 3-phosphate:ubiquinone oxidoreductase	rxn37441	"cpd00080[c0],cpd08232[c0],cpd00095[c0],cpd25915[c0]"	"Glycerol-3-phosphate[c0],Ubidecarenone[c0],Glycerone-phosphate[c0],ubiquinol(10)[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn37441	sn-glycerol 3-phosphate:ubiquinone oxidoreductase	FALSE	0	1000	1.1.5.3
rxn37445	NA	sn-glycerol 3-phosphate:ubiquinone oxidoreductase	rxn37445	"cpd00080[c0],cpd01401[c0],cpd00095[c0],cpd12844[c0]"	"Glycerol-3-phosphate[c0],Vitamin K1[c0],Glycerone-phosphate[c0],Phytonadiol[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn37445	anaerobic glycerol-3-phosphate dehydrogenase	FALSE	0	1000	1.1.5.3
rxn37632	NA	sn-glycerol 3-phosphate:ubiquinone oxidoreductase	rxn37632	"cpd00067[c0],cpd00080[c0],cpd09410[c0],cpd00095[c0],cpd23602[c0]"	"H+[c0],Glycerol-3-phosphate[c0],Demethylphylloquinone[c0],Glycerone-phosphate[c0],3-phytyl-1,4-naphtoquinol[c0]"	"-2,-1,-1,1,1"	"1,1,1,1,1"	rxn37632	Glycerol-3-phosphate dehydrogenase	TRUE	-1000	0	1.1.5.3
rxn37633	NA	sn-glycerol 3-phosphate:ubiquinone oxidoreductase	rxn37633	"cpd00067[c0],cpd00080[c0],cpd07274[c0],cpd00095[c0],cpd29046[c0]"	"H+[c0],Glycerol-3-phosphate[c0],Plastoquinone A[c0],Glycerone-phosphate[c0],plastoquinol A[c0]"	"-2,-1,-1,1,1"	"1,1,1,1,1"	rxn37633	Glycerol-3-phosphate dehydrogenase	FALSE	0	1000	1.1.5.3
rxn37634	NA	sn-glycerol 3-phosphate:ubiquinone oxidoreductase	rxn37634	"cpd00080[c0],cpd15560[c0],cpd00095[c0],cpd29608[c0]"	"Glycerol-3-phosphate[c0],Ubiquinone-8[c0],Glycerone-phosphate[c0],ubiquinol(8)[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn37634	Glycerol-3-phosphate dehydrogenase	FALSE	0	1000	1.1.5.3
rxn39010	NA	sn-glycerol 3-phosphate:ubiquinone oxidoreductase	rxn39010	"cpd00080[c0],cpd19022[c0],cpd00067[c0],cpd00095[c0],cpd00415[c0]"	"Glycerol-3-phosphate[c0],p-Benzosemiquinone[c0],H+[c0],Glycerone-phosphate[c0],Quinol[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn39010	Glycerol-3-phosphate dehydrogenase	FALSE	0	1000	1.1.5.3
rxn20673	NA	sulfide:quinone reductase/sulfide:quinone oxidoreductase	rxn20673	"cpd00239[c0],cpd27012[c0],cpd27011[c0],cpd27311[c0]"	"H2S[c0],ETR-Quinones[c0],ETR-Quinols[c0],Intracellular-Sulfur[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn20673	sulfide:quinone oxidoreductase	TRUE	-1000	1000	1.8.5.4
rxn04809	NA	tetrachlorohydroquinone reductive dehalogenase	rxn04809	"cpd00042[c0],cpd10483[c0],cpd10488[c0]"	"GSH[c0],(1R,2S)-Naphthalene epoxide[c0],(1R)-Hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene[c0]"	"-1,-1,1"	"1,1,1"	rxn04809	"(1R)-hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene glutathione-lyase (epoxide-forming)"	TRUE	-1000	1000	2.5.1.18
rxn04810	NA	tetrachlorohydroquinone reductive dehalogenase	rxn04810	"cpd00042[c0],cpd10484[c0],cpd10490[c0]"	"GSH[c0],(1S,2R)-Naphthalene epoxide[c0],(1R)-Glutathionyl-(2R)-hydroxy-1,2-dihydronaphthalene[c0]"	"-1,-1,1"	"1,1,1"	rxn04810	"(1R)-glutathionyl-(2R)-hydroxy-1,2-dihydronaphthalene glutathione-lyase (epoxide-forming)"	TRUE	-1000	1000	2.5.1.18
rxn04811	NA	tetrachlorohydroquinone reductive dehalogenase	rxn04811	"cpd00042[c0],cpd10484[c0],cpd10489[c0]"	"GSH[c0],(1S,2R)-Naphthalene epoxide[c0],(1S)-Hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene[c0]"	"-1,-1,1"	"1,1,1"	rxn04811	"(1S)-hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene glutathione-lyase (epoxide-forming)"	TRUE	-1000	1000	2.5.1.18
rxn04830	NA	tetrachlorohydroquinone reductive dehalogenase	rxn04830	"cpd00042[c0],cpd10499[c0],cpd10500[c0]"	"GSH[c0],1-Nitronaphthalene-7,8-oxide[c0],1-Nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene[c0]"	"-1,-1,1"	"1,1,1"	rxn04830	"1-nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene glutathione-lyase (epoxide-forming)"	TRUE	-1000	1000	2.5.1.18
rxn04831	NA	tetrachlorohydroquinone reductive dehalogenase	rxn04831	"cpd00042[c0],cpd10499[c0],cpd10501[c0]"	"GSH[c0],1-Nitronaphthalene-7,8-oxide[c0],1-Nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene[c0]"	"-1,-1,1"	"1,1,1"	rxn04831	"1-nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene glutathione-lyase (epoxide-forming)"	TRUE	-1000	1000	2.5.1.18
rxn04832	NA	tetrachlorohydroquinone reductive dehalogenase	rxn04832	"cpd00042[c0],cpd10497[c0],cpd10502[c0]"	"GSH[c0],1-Nitronaphthalene-5,6-oxide[c0],1-Nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene[c0]"	"-1,-1,1"	"1,1,1"	rxn04832	"1-nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene glutathione-lyase (epoxide-forming)"	TRUE	-1000	1000	2.5.1.18
rxn04833	NA	tetrachlorohydroquinone reductive dehalogenase	rxn04833	"cpd00042[c0],cpd10497[c0],cpd10503[c0]"	"GSH[c0],1-Nitronaphthalene-5,6-oxide[c0],1-Nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene[c0]"	"-1,-1,1"	"1,1,1"	rxn04833	"1-nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene glutathione-lyase (epoxide-forming)"	TRUE	-1000	1000	2.5.1.18
rxn04872	NA	tetrachlorohydroquinone reductive dehalogenase	rxn04872	"cpd00042[c0],cpd10536[c0],cpd10544[c0]"	"GSH[c0],Bromobenzene-3,4-oxide[c0],3,4-Dihydro-3-hydroxy-4-S-glutathionyl bromobenzene[c0]"	"-1,-1,1"	"1,1,1"	rxn04872	"3,4-dihydro-3-hydroxy-4-S-glutathionyl bromobenzene glutathione-lyase (epoxide-forming)"	TRUE	-1000	1000	2.5.1.18
rxn04873	NA	tetrachlorohydroquinone reductive dehalogenase	rxn04873	"cpd00042[c0],cpd10537[c0],cpd10545[c0]"	"GSH[c0],Bromobenzene-2,3-oxide[c0],2,3-Dihydro-2-S-glutathionyl-3-hydroxy bromobenzene[c0]"	"-1,-1,1"	"1,1,1"	rxn04873	"2,3-dihydro-2-S-glutathionyl-3-hydroxy bromobenzene glutathione-lyase (epoxide-forming)"	TRUE	-1000	1000	2.5.1.18
rxn04886	NA	tetrachlorohydroquinone reductive dehalogenase	rxn04886	"cpd00042[c0],cpd10548[c0],cpd10552[c0]"	"GSH[c0],Benzo[a]pyrene-4,5-oxide[c0],4,5-Dihydro-4-hydroxy-5-S-glutathionyl-benzo[a]pyrene[c0]"	"-1,-1,1"	"1,1,1"	rxn04886	"4,5-dihydro-4-hydroxy-5-S-glutathionyl-benzo[a]pyrene glutathione-lyase (epoxide-forming)"	TRUE	-1000	1000	2.5.1.18
