# gapseq version: 1.2 c1e35b7c
# Sequence DB md5sum: 1139b8e (2021-06-02, Bacteria)
ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
|PWY-7832|	ABH and Lewis epitopes biosynthesis from type 1 precursor disaccharide	false	20	2	0	0	
|PWY-7833|	biosynthesis of Lewis epitopes (H. pylori)	false	11	1	0	0	
|PWY-7836|	ganglio-series glycosphingolipids biosynthesis	false	4	17	0	0	CERAMIDE-GLUCOSYLTRANSFERASE-RXN 
|PWY-7837|	i antigen and I antigen biosynthesis	false	20	1	0	0	
|PWY-7838|	globo-series glycosphingolipids biosynthesis	false	12	5	0	0	CERAMIDE-GLUCOSYLTRANSFERASE-RXN 
|PWY-7839|	lacto-series glycosphingolipids biosynthesis	false	14	5	0	0	CERAMIDE-GLUCOSYLTRANSFERASE-RXN 
|PWY-7840|	gala-series glycosphingolipids biosynthesis	false	0	3	0	0	
|PWY-7841|	neolacto-series glycosphingolipids biosynthesis	false	8	8	0	0	CERAMIDE-GLUCOSYLTRANSFERASE-RXN 
|PWY-7842|	UDP-yelosamine biosynthesis	false	0	1	0	0	
|PWY-7843|	heme degradation IV	false	0	0	0	0	
|PWY-7844|	heme degradation III	false	0	0	0	0	
|PWY-7845|	heme degradation II	false	0	0	0	0	
|PWY-7846|	heme degradation V	false	0	0	0	0	
|PWY-7847|	heme degradation VI	false	0	0	0	0	
|PWY-7848|	heme degradation VII	false	0	0	0	0	
|PWY-7849|	urate conversion to allantoin III	false	0	0	1	0	
|PWY-7850|	taurine biosynthesis II	false	0	2	0	0	
|PWY-7851|	coenzyme A biosynthesis II (eukaryotic)	true	100	1	0	0	PANTEPADENYLYLTRAN-RXN DEPHOSPHOCOAKIN-RXN P-PANTOCYSDECARB-RXN 
|PWY-7852|	6-hydroxymethyl-dihydropterin diphosphate biosynthesis IV (Plasmodium)	false	33	1	0	0	H2PTERIDINEPYROPHOSPHOKIN-RXN 
|PWY-7853|	6-hydroxymethyl-dihydropterin diphosphate biosynthesis V (Pyrococcus)	false	50	1	0	0	H2PTERIDINEPYROPHOSPHOKIN-RXN 
|PWY-7854|	crotonyl-CoA/ethylmalonyl-CoA/hydroxybutyryl-CoA cycle (engineered)	false	42	2	0	0	RXN-8958 RXN-15977 RXN-11002 MALSYN-RXN 
|PWY-7855|	ectoine degradation	false	50	0	0	0	R101-RXN RXN-18427 
|PWY-7856|	heme a biosynthesis	false	33	0	2	0	HEMEOSYN-RXN 
|PWY-7857|	adlupulone and adhumulone biosynthesis	false	16	4	0	0	RXN-18448 
|PWY-7858|	(5Z)-dodecenoate biosynthesis II	true	100	0	2	2	RXN0-2145 RXN0-2144 RXN0-2142 RXN0-2141 5.3.3.14-RXN RXN-18461 
|PWY-7859|	jasmonoyl-L-isoleucine inactivation	false	0	6	0	0	
|PWY-7860|	nitric oxide biosynthesis III (bacteria)	false	0	0	0	0	
|PWY-7861|	N-hydroxy-L-pipecolate biosynthesis	false	0	1	0	0	
|PWY-7862|	D-altritol and galactitol degradation	false	50	0	0	0	RXN-18474 GALACTITOL-2-DEHYDROGENASE-RXN 
|PWY-7863|	roseoflavin biosynthesis	false	14	0	0	0	RIBOFLAVINKIN-RXN 
|PWY-7864|	8-methylmenaquinone biosynthesis	false	0	0	0	0	
|PWY-7865|	coenzyme B/coenzyme M regeneration II (ferredoxin-dependent)	false	0	1	0	0	
|PWY-7866|	coenzyme B/coenzyme M regeneration III (coenzyme F420-dependent)	false	0	1	0	0	
|PWY-7867|	coenzyme B/coenzyme M regeneration IV (H2-dependent)	false	0	1	0	0	
|PWY-7868|	coenzyme B/coenzyme M regeneration V (formate-dependent)	false	0	1	0	0	
|PWY-7869|	cis-alkene biosynthesis	false	0	0	0	0	
|PWY-7870|	L-cysteine biosynthesis VII (from S-sulfo-L-cysteine)	true	66	0	1	1	SULFOCYS-RXN SERINE-O-ACETTRAN-RXN 
|PWY-7871|	D-threonate degradation	false	33	0	0	0	RXN-18588 
|PWY-7872|	D-erythronate degradation I	false	33	0	0	0	RXN-18589 
|PWY-7873|	D-erythronate degradation II	false	50	0	0	0	RXN-18589 RXN-18591 
|PWY-7874|	L-threonate degradation	false	50	0	0	0	RXN-18590 RXN-18588 
|PWY-7878|	A-factor &gamma;-butyrolactone biosynthesis	false	0	1	0	0	
|PWY-7880|	coelimycin P1 biosynthesis	false	0	9	0	0	
|PWY-7881|	virginiae butanolide type &gamma;-butyrolactones biosynthesis	false	20	2	0	0	RXN-18649 
|PWY-7882|	IM-2 type &gamma;-butyrolactones biosynthesis	false	50	1	0	0	RXN-18656 
|PWY-7883|	anhydromuropeptides recycling II	false	12	0	3	0	RXN0-2361 
|PWY-7884|	lipoprotein posttranslational modification	false	25	0	0	0	RXN-17363 
|PWY-7885|	phosphatidylinositol mannoside biosynthesis	false	70	2	0	0	2.4.1.57-RXN RXN-18608 RXN-18607 RXN-18609 RXN-18610 
|PWY-7886|	cell-surface glycoconjugate-linked phosphocholine biosynthesis	false	0	0	1	0	
|PWY-7887|	protein SAMPylation and SAMP-mediated thiolation	false	33	4	0	0	RXN-18693 RXN-18694 
|PWY-7888|	tRNA-uridine 2-thiolation (cytoplasmic)	false	14	6	0	0	RXN0-308 
|PWY-7889|	tRNA-uridine 2-thiolation (mammalian mitochondria)	false	50	2	0	0	RXN-16821 RXN0-308 
|PWY-7891|	tRNA-uridine 2-thiolation (yeast mitochondria)	false	25	2	0	0	RXN0-308 
|PWY-7892|	tRNA-uridine 2-thiolation and selenation (bacteria)	false	18	0	0	0	RXN0-2023 RXN0-308 
|PWY-7893|	protein Pupylation and dePupylation	true	100	0	0	0	RXN-16706 RXN-16707 RXN-16708 
|PWY-7894|	procollagen hydroxylation and glycosylation	false	16	1	0	0	
|PWY-7895|	ethionamide activation	true	100	0	0	0	RXN-18711 RXN-18712 RXN-18713 
|PWY-7896|	isoniazid activation	true	100	0	0	0	RXN-18721 
|PWY-7897|	flavonoid di-C-glucosylation	false	0	9	0	0	
|PWY-7898|	4,4'-disulfanediyldibutanoate degradation	false	0	2	0	0	
|PWY-7899|	protein NEDDylation	false	0	2	0	0	
|PWY-7900|	glycogen biosynthesis III (from &alpha;-maltose 1-phosphate)	false	25	0	1	0	PHOSPHOGLUCMUT-RXN 5.4.99.16-RXN 
|PWY-7901|	glucosinolate biosynthesis from tyrosine	false	10	8	0	0	RXN-19596 
|PWY-7902|	glucosylglycerol biosynthesis	false	40	0	0	0	GLUC1PADENYLTRANS-RXN PHOSPHOGLUCMUT-RXN 
|PWY-7904|	tRNA-uridine 2-thiolation (thermophilic bacteria)	true	80	0	0	0	RXN0-308 RXN-18455 RXN-18457 RXN-18770 
|PWY-7905|	Escherichia coli serotype O9a O-antigen biosynthesis	false	0	0	0	0	
|PWY-7906|	rhizobitoxine biosynthesis	false	50	0	0	0	RXN-18802 
|PWY-7907|	(2S,3E)-2-amino-4-methoxy-but-3-enoate biosynthesis	false	20	2	0	0	
|PWY-7908|	formaldehyde oxidation V (bacillithiol-dependent)	false	50	1	0	0	RXN-18814 
|PWY-7909|	formaldehyde oxidation VII (THF pathway)	false	66	0	0	0	METHENYLTHFCYCLOHYDRO-RXN METHYLENETHFDEHYDROG-NADP-RXN 
|PWY-7910|	homofuraneol biosynthesis	false	0	0	0	0	
|PWY-7911|	6'-dechloromelleolide F biosynthesis	false	0	5	0	0	
|PWY-7912|	dinoflagellate bioluminescence	false	0	2	0	0	
|PWY-7913|	firefly bioluminescence	false	30	7	0	0	RXN-18840 RXN-18847 RXN-18848 RXN-18877 
|PWY-7914|	coral bioluminescence	false	0	5	0	0	
|PWY-7915|	jellyfish bioluminescence	false	0	5	0	0	
|PWY-7916|	squid bioluminescence	false	0	3	0	0	
|PWY-7917|	pheomelanin biosynthesis	false	0	1	0	0	
|PWY-7918|	protein N-glycosylation processing phase (yeast)	false	0	4	0	0	
|PWY-7919|	protein N-glycosylation processing phase (plants and animals)	false	25	5	0	0	
|PWY-7920|	complex N-linked glycan biosynthesis (plants)	false	9	6	0	0	RXN-19009 
|PWY-7921|	protein O-mannosylation I (yeast)	false	0	5	0	0	
|PWY-7922|	protein O-mannosylation II (mammals, core M1 and core M2)	false	0	2	0	0	
|PWY-7923|	archaeosine biosynthesis II	false	0	1	0	0	
|PWY-7924|	rubber degradation I	false	0	0	0	0	
|PWY-7925|	rubber degradation II	false	0	0	0	0	
|PWY-7926|	carbon disulfide oxidation III (metazoa)	false	0	2	0	0	
|PWY-7927|	sulfide oxidation IV (mitochondria)	false	75	1	0	0	SULFITE-OXIDASE-RXN RXN-19040 
|PWY-7928|	nickel cofactor biosynthesis	false	0	0	0	0	
|PWY-7929|	polybrominated phenols biosynthesis	false	0	0	0	0	
|PWY-7930|	pyoluteorin biosynthesis	false	42	0	0	0	RXN-19066 RXN-19079 RXN-19080 
|PWY-7931|	brominated pyrroles biosynthesis	false	42	1	0	0	RXN-19069 RXN-19071 
|PWY-7932|	polybrominated biphenyls and diphenyl ethers biosynthesis	false	0	0	0	0	
|PWY-7934|	polybrominated dihydroxylated diphenyl ethers biosynthesis	false	0	0	0	0	
|PWY-7935|	spongiadioxin C biosynthesis	false	14	1	0	0	
|PWY-7936|	psilocybin biosynthesis	false	33	4	0	0	AROMATIC-L-AMINO-ACID-DECARBOXYLASE-RXN RXN-19124 
|PWY-7937|	fungal bioluminescence	false	0	2	0	0	
|PWY-7938|	isorenieratene biosynthesis I (actinobacteria)	false	0	0	0	0	
|PWY-7939|	chlorobactene biosynthesis	false	0	0	0	0	
|PWY-7940|	lauryl-hydroxychlorobactene glucoside biosynthesis	false	0	0	0	0	
|PWY-7941|	isorenieratene biosynthesis II (Chlorobiaceae)	false	0	0	0	0	
|PWY-7942|	5-oxo-L-proline metabolism	false	0	0	0	0	
|PWY-7943|	lycopadiene biosynthesis	false	14	6	0	0	2.5.1.32-RXN 
|PWY-7944|	bacterioruberin biosynthesis	false	0	0	0	0	
|PWY-7945|	2,2'-bis-(4-hydroxy-3-methybut-2-enyl)-&beta;,&beta;-carotene monoglucoside biosynthesis	false	0	0	0	0	
|PWY-7946|	sarcinaxanthin diglucoside biosynthesis	false	0	0	0	0	
|PWY-7947|	flexixanthin biosynthesis	false	0	0	0	0	
|PWY-7948|	4-oxopentanoate degradation	false	88	0	1	0	RXN-12561 RXN-12560 RXN-19190 RXN-19189 RXN-19188 RXN-19186 RXN-19185 RXN-19192 
|PWY-7949|	diadinoxanthin and diatoxanthin interconversion	false	0	2	0	0	
|PWY-7950|	diadinoxanthin and fucoxanthin biosynthesis	false	0	5	0	0	
|PWY-7951|	ellagic acid degradation to urolithins	false	0	8	0	0	
|PWY-7953|	UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	false	75	0	2	0	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN UDPNACETYLMURAMATEDEHYDROG-RXN UDP-NACMURALGLDAPAALIG-RXN UDP-NACMUR-ALA-LIG-RXN UDP-NACMURALGLDAPLIG-RXN DALADALALIG-RXN 
|PWY-7954|	tabtoxinine-&beta;-lactam biosynthesis	false	25	1	0	0	
|PWY-7955|	paerucumarin biosynthesis	false	0	0	0	0	
|PWY-7956|	3-[(E)-2-isocyanoethenyl]-1H-indole biosynthesis	false	0	1	0	0	
|PWY-7957|	hapalindole H biosynthesis	false	0	0	1	0	
|PWY-7958|	12-epi-fischerindole biosynthesis	false	0	0	1	0	
|PWY-7959|	12-epi-hapalindole biosynthesis	false	0	0	1	0	
|PWY-7960|	rhabduscin biosynthesis	false	0	0	0	0	
|PWY-7961|	phenyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	0	0	1	0	
|PWY-7962|	adenosylcobinamide-GDP biosynthesis from cobyrinate a,c-diamide	false	60	0	1	1	RXN-6261 RXN-19344 R344-RXN 
|PWY-7963|	4-methylphenyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	0	0	1	0	
|PWY-7964|	adeninyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	33	0	0	0	RXN-19295 
|PWY-7965|	2-methyladeninyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	33	0	0	0	RXN-19316 
|PWY-7966|	5-methoxy-6-methylbenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	33	0	1	0	RXN-19301 
|PWY-7967|	5-methoxybenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	33	0	1	0	RXN-19300 
|PWY-7968|	5-methylbenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	33	0	0	0	RXN-19306 
|PWY-7969|	5-hydroxybenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	33	0	1	0	RXN-19299 
|PWY-7970|	benzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	33	0	0	0	RXN-19298 
|PWY-7971|	adenosylcobinamide-GDP salvage from cobinamide I	false	50	0	0	0	RXN-19342 RXN-19343 
|PWY-7972|	adenosylcobinamide-GDP salvage from cobinamide II	false	60	0	1	0	RXN-6261 RXN-19342 RXN-19343 
|PWY-7974|	cobalamin salvage (eukaryotic)	false	28	5	0	0	COBALADENOSYLTRANS-RXN RXN-19364 
|PWY-7975|	adenosylcobalamin biosynthesis from adenosylcobinamide-GDP II	false	25	1	1	0	
|PWY-7976|	sulfur reduction III	true	100	0	0	0	RXN-14537 
|PWY-7977|	L-methionine biosynthesis IV	false	25	1	0	0	
|PWY-7978|	N-methylpyrrolidone degradation	true	100	0	0	0	SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN RXN-13065 RXN-19382 
|PWY-7979|	protein O-mannosylation III (mammals, core M3)	false	0	2	0	0	
|PWY-7980|	ATP biosynthesis	true	100	0	0	0	ATPSYN-RXN 
|PWY-7981|	&alpha;-dystroglycan glycosylation	false	0	7	0	0	
|PWY-7982|	pinoresinol degradation	false	20	7	0	0	1.2.1.67-RXN MALEYLACETATE-REDUCTASE-RXN 
|PWY-7983|	pseudomonine biosynthesis	false	37	0	0	0	RXN-19434 RXN-11113 RXN-9377 
|PWY-7984|	acinetobactin biosynthesis	false	50	0	0	0	RXN-19446 DHBAMPLIG-RXN RXN-19454 RXN-9377 
|PWY-7985|	oxalate degradation VI	false	75	1	1	0	1.2.1.2-RXN OXALYL-COA-DECARBOXYLASE-RXN 
|PWY-7986|	anguibactin biosynthesis	false	37	1	0	0	RXN-19446 DHBAMPLIG-RXN 
|PWY-7987|	vanchrobactin biosynthesis	false	50	1	0	0	RXN-16905 RXN-19446 DHBAMPLIG-RXN 
|PWY-7988|	baumannoferrin biosynthesis	false	36	2	0	0	R101-RXN 4.1.1.86-RXN 
|PWY-7989|	acinetoferrin biosynthesis	false	0	0	0	0	
|PWY-7990|	staphyloferrin A biosynthesis	false	0	0	0	0	
|PWY-7991|	toxoflavin biosynthesis	false	14	1	2	0	
|PWY-7993|	&beta;-dihydromenaquinone-9 biosynthesis	false	50	1	0	0	RXN-16868 
|PWY-7994|	dolabralexins biosynthesis	false	0	4	0	0	
|PWY-7995|	tricin biosynthesis	false	0	5	0	0	
|PWY-7996|	menaquinol-4 biosynthesis I	true	100	0	0	0	RXN-19667 
|PWY-7997|	demethylmenaquinol-4 biosynthesis	true	100	0	0	0	RXN-19668 
|PWY-7998|	menaquinol-4 biosynthesis II	false	33	2	0	0	NADH-DEHYDROGENASE-QUINONE-RXN 
|PWY-7999|	vitamin K-epoxide cycle	false	25	0	0	0	RXN-19671 
|PWY-8000|	vitamin K degradation	false	0	11	0	0	
|PWY-8001|	felinine and 3-methyl-3-sulfanylbutan-1-ol biosynthesis	false	66	0	1	0	RXN-19546 RXN-19732 
|PWY-8002|	4-coumarate degradation (aerobic)	false	60	0	1	1	RXN-11244 RXN-13392 RXN-13394 
|PWY-8003|	trans-caffeate degradation (aerobic)	false	75	0	0	0	RXN-19745 RXN-19744 RXN-19743 
|PWY-8006|	plant arabinogalactan type II degradation	false	0	1	0	0	
|PWY-8007|	staphylopine biosynthesis	false	33	0	0	0	RXN-19818 
|PWY-8008|	staphyloferrin B biosynthesis	false	14	0	0	0	RXN-18395 
|PWY-8009|	L-cysteine biosynthesis VIII (Thermococcus kodakarensis)	false	0	1	1	0	
|PWY-8010|	L-cysteine biosynthesis IX (Trichomonas vaginalis)	false	66	0	1	0	PSERTRANSAM-RXN PGLYCDEHYDROG-RXN 
|PWY-8011|	L-serine biosynthesis II	false	75	0	0	0	HYDROXYPYRUVATE-REDUCTASE-RXN SERINE--PYRUVATE-AMINOTRANSFERASE-RXN SERINE-GLYOXYLATE-AMINOTRANSFERASE-RXN 
|PWY-8012|	mupirocin biosynthesis	false	26	0	0	0	RXN-19859 RXN-19863 RXN-19865 RXN-19867 MALONYL-COA-ACP-TRANSACYL-RXN RXN-19872 RXN-19873 
|PWY-8013|	UDP-N-acetyl-D-galactosamine biosynthesis III	false	16	3	0	0	L-GLN-FRUCT-6-P-AMINOTRANS-RXN 
|PWY-8014|	L-phenylalanine degradation VI (reductive Stickland reaction)	true	80	0	0	0	2.8.3.17-RXN RXN-19882 RXN-10816 RXN-10814 
|PWY-8015|	glycine degradation (reductive Stickland reaction)	false	0	0	0	0	
|PWY-8016|	L-tyrosine degradation V (reductive Stickland reaction)	true	80	0	0	0	TYROSINE-AMINOTRANSFERASE-RXN HYDROXYPHENYLPYRUVATE-REDUCTASE-RXN RXN-19888 RXN-19897 
|PWY-8018|	itaconate biosynthesis II	false	0	2	0	0	
|PWY-8019|	2-hydroxyparaconate and itatartarate biosynthesis	false	0	2	0	0	
|PWY-801|	homocysteine and cysteine interconversion	true	100	0	0	0	CYSTATHIONINE-BETA-SYNTHASE-RXN RXN-15130 O-SUCCHOMOSERLYASE-RXN CYSTATHIONINE-BETA-LYASE-RXN 
|PWY-8020|	D-xylose degradation V	false	60	0	1	0	RXN-12246 XYLONATE-DEHYDRATASE-RXN 25-DIOXOVALERATE-DEHYDROGENASE-RXN 
|PWY-8022|	salmochelin degradation	false	0	0	0	0	
|PWY-8023|	salmochelin biosynthesis	false	0	0	0	0	
|PWY-8024|	4-hydroxyindole-3-carbonyl nitrile biosynthesis	false	0	7	0	0	
|PWY-8025|	cyanuric acid degradation I	false	50	1	0	0	RXN-20063 
|PWY-8026|	sterol biosynthesis (methylotrophs)	false	11	1	0	0	RXN66-306 
|PWY-8027|	parkeol biosynthesis	false	0	1	0	0	
|PWY-8028|	cycloartenol biosynthesis	false	0	0	0	0	
|PWY-8029|	limonene degradation IV (anaerobic)	true	85	0	0	0	RXN-20142 RXN-20141 RXN-14280 PERILLYL-ALCOHOL-DEHYDROGENASE-RXN RXN-20144 RXN-20145 
|PWY-8030|	coptisine biosynthesis	false	0	3	0	0	
|PWY-8031|	epiberberine biosynthesis	false	0	3	0	0	
|PWY-8032|	chloramphenicol biosynthesis	false	22	1	0	0	PABASYN-RXN 
|PWY-8033|	aureothin biosynthesis	false	33	0	1	0	RXN-20210 RXN-20207 
|PWY-8034|	spectinabilin biosynthesis	false	33	0	1	0	RXN-20238 RXN-20207 
|PWY-8035|	streptovaricin biosynthesis	false	9	4	0	0	RXN-20266 
|PWY-8036|	chaxamycin biosynthesis	false	7	4	0	0	RXN-20295 
|PWY-8037|	saliniketal A biosynthesis	false	25	3	0	0	RXN-20299 
|PWY-8038|	naphthomycin biosynthesis	false	25	2	0	0	
|PWY-8039|	mitomycin biosynthesis	false	0	9	0	0	
|PWY-8040|	ansatrienin biosynthesis	false	22	0	0	0	RXN-18014 ALARACECAT-RXN 
|PWY-8041|	ultra-long-chain fatty acid biosynthesis	false	0	6	0	0	
|PWY-8042|	acylceramide biosynthesis	false	0	10	0	0	
|PWY-8043|	ophthalmate biosynthesis	false	33	1	0	0	RXN-20400 
|PWY-8044|	cyclohexane-1-carboxyl-CoA biosynthesis	false	55	1	0	0	RXN-20418 RXN-20419 RXN-20421 RXN-20430 
|PWY-8045|	cylindrospermopsin biosynthesis	false	12	0	0	0	RXN-20450 
|PWY-8047|	bryostatin biosynthesis	false	21	2	0	0	RXN-20481 RXN-20482 
|PWY-8049|	pederin biosynthesis	false	28	2	0	0	RXN-20490 RXN-20498 
|PWY-804|	glycolate degradation II	false	0	1	0	0	
|PWY-8051|	anandamide biosynthesis I	false	8	1	3	0	
|PWY-8052|	2-arachidonoylglycerol biosynthesis	false	0	3	0	0	
|PWY-8053|	anandamide biosynthesis II	false	12	1	0	0	
|PWY-8055|	palmitoyl ethanolamide biosynthesis	false	16	1	1	0	
|PWY-8056|	anandamide lipoxygenation	false	0	1	0	0	
|PWY-8057|	pyruvoyl group formation from L-serine	false	0	4	0	0	
|PWY-8058|	2-deoxy-D-ribose degradation II	true	87	1	0	0	RXN-20664 RXN-20663 RXN-20662 GKI-RXN ACETYL-COA-ACETYLTRANSFER-RXN ACETOACETATE--COA-LIGASE-RXN 
|PWY-8060|	2-deoxy-D-ribose degradation I	true	66	0	1	1	RXN-14223 DEOXYRIBOSE-P-ALD-RXN 
|PWY-8061|	8-oxo-(d)GTP detoxification II	false	50	0	0	0	RXN-12816 RXN-14002 
|PWY-8062|	sulfoacetaldehyde degradation IV	false	0	0	0	0	
|PWY-8063|	flavin-N5-oxide biosynthesis	false	0	2	0	0	
|PWY-8064|	sodorifen biosynthesis	false	0	0	0	0	
|PWY-8065|	chlorpyrifos degradation	false	50	1	0	0	RXN-20725 
|PWY-8066|	methylphosphonate degradation III	false	0	0	0	0	
|PWY-8067|	methylphosphonate biosynthesis	false	0	0	1	0	
|PWY-8069|	nepetalactone biosynthesis	false	0	10	0	0	
|PWY-8071|	N-3-oxalyl-L-2,3-diaminopropanoate biosynthesis	false	25	3	0	0	SERINE-O-ACETTRAN-RXN 
|PWY-8072|	alanine racemization	true	100	0	0	0	ALARACECAT-RXN 
|PWY-8073|	lipid IVA biosynthesis (P. putida)	false	0	0	0	0	
|PWY-8074|	Kdo transfer to lipid IVA IV (P. putida)	false	0	0	0	0	
|PWY-8075|	(Kdo)2-lipid A biosynthesis II (P. putida)	false	0	3	0	0	
|PWY-8076|	8-O-methylated benzoxazinoid glucoside biosynthesis	false	0	3	0	0	
|PWY-8077|	ginkgotoxin biosynthesis	false	0	2	0	0	
|PWY-8078|	quebrachitol biosynthesis	false	0	2	0	0	
|PWY-8080|	kainate biosynthesis	false	0	3	0	0	
|PWY-8081|	leucine-derived hydroxynitrile glucoside biosynthesis	false	0	16	0	0	
|PWY-8082|	glycine lipid biosynthesis	false	0	0	0	0	
|PWY-8083|	domoic acid biosynthesis	false	0	6	0	0	
|PWY-8084|	daurichromenate biosynthesis	false	0	3	0	0	
|PWY-8085|	picolinate degradation	false	42	0	0	0	RXN-20887 1.13.11.9-RXN RXN-646 
|PWY-8086|	(S)-lactate fermentation to propanoate, acetate and hydrogen	false	38	0	0	0	FUMHYDR-RXN METHYLMALONYL-COA-EPIM-RXN MALATE-DEH-RXN RXN-19738 PHOSACETYLTRANS-RXN 
|PWY-8087|	indole-3-acetate degradation II	false	28	3	0	0	RXN-3945 RXN-3941 
|PWY-8088|	dipicolinate biosynthesis	false	25	0	1	0	DIHYDRODIPICSYN-RXN 
|PWY-8089|	D-apiose degradation I	false	33	0	0	0	RXN-20928 
|PWY-8090|	D-apionate degradation II (RLP decarboxylase)	false	20	0	0	0	RXN-17772 
|PWY-8091|	D-apionate degradation I (xylose isomerase family decarboxylase)	false	20	0	0	0	RXN-17772 
|PWY-8092|	D-apionate degradation III (RLP transcarboxylase/hydrolase)	false	0	0	0	0	
|PWY-8093|	D-apiose degradation II (to D-apionate)	false	0	0	0	0	
|PWY-8095|	5-methoxy-6-methylbenzimidazole biosynthesis (anaerobic)	false	0	0	0	0	
|PWY-8096|	5-methoxybenzimidazole biosynthesis (anaerobic)	false	0	0	0	0	
|PWY-8097|	5-hydroxybenzimidazole biosynthesis (anaerobic)	false	0	0	0	0	
|PWY-8098|	cyclic 2,3-bisphosphoglycerate biosynthesis	false	50	0	0	0	RXN-20987 
|PWY-8099|	tetrahydropteridine recycling	false	0	0	0	0	
|PWY-8100|	crotonosine biosynthesis	false	0	4	0	0	
|PWY-8101|	arsenate detoxification III (thioredoxin)	false	50	0	0	0	3.6.3.16-RXN 
|PWY-8103|	kavain biosynthesis	false	0	4	0	0	
|PWY-8104|	yangonin biosynthesis	false	0	3	0	0	
|PWY-8105|	queuosine biosynthesis II (queuine salvage)	true	100	0	0	0	QUEUOSINE-TRNA-RIBOSYLTRANSFERASE-RXN 
|PWY-8106|	queuosine biosynthesis III (queuosine salvage)	false	60	0	0	0	RXN0-1321 RXN0-1342 RXN-12104 
|PWY-8107|	methanogenesis from glycine betaine	false	50	1	0	0	RXN-21056 
|PWY-8108|	glycine betaine degradation III	false	50	1	0	0	RXN-21056 
|PWY-8109|	proline betaine degradation II	false	0	2	0	0	
|PWY-8110|	L-dopa degradation II (bacterial)	false	50	0	0	0	RXN66-221 
|PWY-8111|	carbaryl degradation	false	33	0	0	0	RXN-21085 1.2.1.65-RXN 
|PWY-8112|	factor 420 biosynthesis I (archaea)	false	20	0	1	0	RXN-21089 
|PWY-8113|	3PG-factor 420 biosynthesis	false	20	0	1	0	RXN-21090 
|PWY-8114|	branched-chain polyamines biosynthesis	false	0	0	0	0	
|PWY-8115|	long-chain polyamine biosynthesis	false	0	2	0	0	
|PWY-8116|	ochratoxin A biosynthesis	false	0	4	0	0	
|PWY-8117|	colibactin biosynthesis	false	50	3	0	0	RXN-21107 RXN-21106 RXN-21108 RXN-21114 RXN-21119 RXN-21117 RXN-9376 RXN-21120 RXN-21118 RXN-21122 RXN-16905 RXN-21123 RXN-21124 RXN-21131 RXN-21151 
|PWY-8118|	patellamide A and C biosynthesis	false	20	2	0	0	
|PWY-8119|	microcin B17 biosynthesis	false	33	1	0	0	RXN-21204 
|PWY-8120|	&beta;-alanine degradation III	false	50	0	0	0	RXN-2901 
|PWY-8121|	2-deoxy-D-glucose 6-phosphate degradation	false	33	1	0	0	KDUD-RXN 
|PWY-8122|	mycofactocin biosynthesis	false	21	1	0	0	RXN-21242 RXN-21240 
|PWY-8124|	(2-trimethylamino)ethylphosphonate degradation	false	0	0	0	0	
|PWY-8125|	mevalonate pathway IV (archaea)	false	50	2	0	0	ACETYL-COA-ACETYLTRANSFER-RXN 1.1.1.34-RXN 
|PWY-8126|	chlorophyll a2 biosynthesis	false	0	0	0	0	
|PWY-8127|	chlorophyll b2 biosynthesis	false	0	0	0	0	
|PWY-8128|	biotin biosynthesis from 8-amino-7-oxononanoate III	false	40	0	0	0	RXN-17472 RXN-17473 
|PWY-8129|	cell-surface glycoconjugate-linked phosphonate biosynthesis	false	0	1	0	0	
|PWY-8130|	5'-deoxyadenosine degradation I	false	0	0	1	0	
|PWY-8131|	5'-deoxyadenosine degradation II	false	0	0	2	0	
|PWY-8132|	S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation III	false	40	1	1	0	O-ACETYLHOMOSERINE-THIOL-LYASE-RXN 
|PWY-8133|	succinoglycan biosynthesis	true	81	1	0	0	RXN-21322 RXN-21323 RXN-21324 RXN-21325 RXN-21326 RXN-21327 RXN-21328 RXN-21329 
|PWY-8134|	bile acid 7&beta;-dehydroxylation	false	62	0	0	0	RXN-21342 RXN-21343 RXN-17416 RXN-21344 1.1.1.52-RXN 
|PWY-8135|	bile acids deconjugation	false	0	0	0	0	
|PWY-8136|	NADPH repair (prokaryotes)	true	100	0	1	1	RXN-13141 RXN-13142 
|PWY-8137|	NADPH repair (eukaryotes)	false	50	1	0	0	RXN-13142 
|PWY-8138|	polyphosphate metabolism	true	100	0	0	0	EXOPOLYPHOSPHATASE-RXN POLYPHOSPHATE-KINASE-RXN 
